x [m] 	y [m]
0.7564	3.9872
0.7692	3.9872
0.7821	3.9872
0.7949	3.9872
0.8077	3.9872
0.8205	3.9872
0.8333	3.9872
0.8462	3.9872
0.8590	3.9872
0.8718	3.9872
0.8846	3.9872
0.8974	3.9872
0.9103	3.9872
0.9231	3.9872
0.9359	3.9872
0.9487	3.9872
0.9615	3.9872
0.9744	3.9872
0.9872	3.9872
1.0000	3.9872
1.0128	3.9872
1.0256	3.9872
1.0385	3.9872
1.0513	3.9872
1.0641	3.9872
1.0769	3.9872
1.0897	3.9872
1.1026	3.9872
1.1154	3.9872
1.1282	3.9872
1.1410	3.9872
1.1538	3.9872
1.1667	3.9872
1.1795	3.9872
1.1923	3.9872
1.2051	3.9872
1.2179	3.9872
1.2308	3.9872
1.2436	3.9872
1.2564	3.9872
1.2692	3.9872
1.2821	3.9872
1.2949	3.9872
1.3077	3.9872
1.3205	3.9872
1.3333	3.9872
1.3462	3.9872
1.3590	3.9872
1.3718	3.9872
1.3846	3.9872
1.3974	3.9872
1.4103	3.9872
1.4231	3.9872
1.4359	3.9872
1.4487	3.9872
1.4615	3.9872
1.4744	3.9872
1.4872	3.9872
1.5000	3.9872
1.5128	3.9872
1.5256	3.9872
1.5385	3.9872
1.5513	3.9872
1.5641	3.9872
1.5769	3.9872
1.5897	3.9872
1.6026	3.9872
1.6154	3.9872
1.6282	3.9872
1.6410	3.9872
1.6538	3.9872
1.6667	3.9872
1.6795	3.9872
1.6923	3.9872
1.7051	3.9872
1.7179	3.9872
1.7308	3.9872
1.7436	3.9872
1.7564	3.9872
1.7692	3.9872
1.7821	3.9872
1.7949	3.9872
1.8077	3.9872
1.8205	3.9872
1.8333	3.9872
1.8462	3.9872
1.8590	3.9872
1.8718	3.9872
1.8846	3.9872
1.8974	3.9872
1.9103	3.9872
1.9231	3.9872
1.9359	3.9872
1.9487	3.9872
1.9615	3.9872
1.9744	3.9872
1.9872	3.9872
2.0000	3.9872
2.0128	3.9872
2.0256	3.9872
2.0385	3.9872
2.0513	3.9872
2.0641	3.9872
2.0769	3.9872
2.0897	3.9872
2.1026	3.9872
2.1154	3.9872
2.1282	3.9872
2.1410	3.9872
2.1538	3.9872
2.1667	3.9872
2.1795	3.9872
2.1923	3.9872
2.2051	3.9872
2.2179	3.9872
2.2308	3.9872
2.2436	3.9872
2.2564	3.9872
2.2692	3.9872
2.2821	3.9872
2.2949	3.9872
2.3077	3.9872
2.3205	3.9872
2.3333	3.9872
2.3462	3.9872
2.3590	3.9872
2.3718	3.9872
2.3846	3.9872
2.3974	3.9872
2.4103	3.9872
2.4231	3.9872
2.4359	3.9872
2.4487	3.9872
2.4615	3.9872
2.4744	3.9872
2.4872	3.9872
2.5000	3.9872
2.5128	3.9872
2.5256	3.9872
2.5385	3.9872
2.5513	4.0000
2.5641	4.0000
2.5769	4.0000
2.5897	4.0000
2.6026	4.0000
2.6154	4.0000
2.6282	4.0000
2.6410	4.0000
2.6538	4.0000
2.6667	4.0000
2.6795	4.0000
2.6923	4.0000
2.7051	4.0000
2.7179	4.0000
2.7308	4.0000
2.7436	4.0000
2.7564	4.0000
2.7692	4.0000
2.7821	4.0000
2.7949	4.0000
2.8077	4.0000
2.8205	4.0000
2.8333	4.0128
2.8462	4.0128
2.8590	4.0128
2.8718	4.0128
2.8846	4.0128
2.8974	4.0128
2.9103	4.0128
2.9231	4.0128
2.9359	4.0128
2.9487	4.0128
2.9615	4.0128
2.9744	4.0128
2.9872	4.0128
3.0000	4.0128
3.0128	4.0256
3.0256	4.0256
3.0385	4.0256
3.0513	4.0256
3.0641	4.0256
3.0769	4.0256
3.0897	4.0256
3.1026	4.0256
3.1154	4.0256
3.1282	4.0256
3.1410	4.0256
3.1538	4.0256
3.1667	4.0385
3.1795	4.0385
3.1923	4.0385
3.2051	4.0385
3.2179	4.0385
3.2308	4.0385
3.2436	4.0385
3.2564	4.0385
3.2692	4.0513
3.2821	4.0513
3.2949	4.0513
3.3077	4.0513
3.3205	4.0513
3.3333	4.0513
3.3462	4.0513
3.3590	4.0513
3.3718	4.0641
3.3846	4.0641
3.3974	4.0641
3.4103	4.0641
3.4231	4.0641
3.4359	4.0641
3.4487	4.0641
3.4615	4.0769
3.4744	4.0769
3.4872	4.0769
3.5000	4.0769
3.5128	4.0769
3.5256	4.0769
3.5385	4.0769
3.5513	4.0897
3.5641	4.0897
3.5769	4.0897
3.5897	4.0897
3.6026	4.0897
3.6154	4.0897
3.6282	4.1026
3.6410	4.1026
3.6538	4.1026
3.6667	4.1026
3.6795	4.1026
3.6923	4.1026
3.7051	4.1154
3.7179	4.1154
3.7308	4.1154
3.7436	4.1154
3.7564	4.1154
3.7692	4.1282
3.7821	4.1282
3.7949	4.1282
3.8077	4.1282
3.8205	4.1282
3.8333	4.1410
3.8462	4.1410
3.8590	4.1410
3.8718	4.1410
3.8846	4.1410
3.8974	4.1538
3.9103	4.1538
3.9231	4.1538
3.9359	4.1538
3.9487	4.1538
3.9615	4.1667
3.9744	4.1667
3.9872	4.1667
4.0000	4.1667
4.0128	4.1667
4.0256	4.1795
4.0385	4.1795
4.0513	4.1795
4.0641	4.1795
4.0769	4.1795
4.0897	4.1923
4.1026	4.1923
4.1154	4.1923
4.1282	4.1923
4.1410	4.2051
4.1538	4.2051
4.1667	4.2051
4.1795	4.2051
4.1923	4.2179
4.2051	4.2179
4.2179	4.2179
4.2308	4.2179
4.2436	4.2308
4.2564	4.2308
4.2692	4.2308
4.2821	4.2308
4.2949	4.2436
4.3077	4.2436
4.3205	4.2436
4.3333	4.2436
4.3462	4.2564
4.3590	4.2564
4.3718	4.2564
4.3846	4.2564
4.3974	4.2692
4.4103	4.2692
4.4231	4.2692
4.4359	4.2821
4.4487	4.2821
4.4615	4.2821
4.4744	4.2821
4.4872	4.2949
4.5000	4.2949
4.5128	4.2949
4.5256	4.3077
4.5385	4.3077
4.5513	4.3077
4.5641	4.3205
4.5769	4.3205
4.5897	4.3205
4.6026	4.3205
4.6154	4.3333
4.6282	4.3333
4.6410	4.3333
4.6538	4.3462
4.6667	4.3462
4.6795	4.3462
4.6923	4.3462
4.7051	4.3590
4.7179	4.3590
4.7308	4.3590
4.7436	4.3718
4.7564	4.3718
4.7692	4.3718
4.7821	4.3846
4.7949	4.3846
4.8077	4.3846
4.8205	4.3974
4.8333	4.3974
4.8462	4.3974
4.8590	4.4103
4.8718	4.4103
4.8846	4.4103
4.8974	4.4231
4.9103	4.4231
4.9231	4.4231
4.9359	4.4359
4.9487	4.4359
4.9615	4.4359
4.9744	4.4487
4.9872	4.4487
5.0000	4.4487
5.0128	4.4615
5.0256	4.4615
5.0385	4.4615
5.0513	4.4744
5.0641	4.4744
5.0769	4.4872
5.0897	4.4872
5.1026	4.4872
5.1154	4.5000
5.1282	4.5000
5.1410	4.5128
5.1538	4.5128
5.1667	4.5128
5.1795	4.5256
5.1923	4.5256
5.2051	4.5385
5.2179	4.5385
5.2308	4.5385
5.2436	4.5513
5.2564	4.5513
5.2692	4.5513
5.2821	4.5641
5.2949	4.5641
5.3077	4.5769
5.3205	4.5769
5.3333	4.5769
5.3462	4.5897
5.3590	4.5897
5.3718	4.6026
5.3846	4.6026
5.3974	4.6154
5.4103	4.6154
5.4231	4.6154
5.4359	4.6282
5.4487	4.6282
5.4615	4.6410
5.4744	4.6410
5.4872	4.6538
5.5000	4.6538
5.5128	4.6538
5.5256	4.6667
5.5385	4.6667
5.5513	4.6795
5.5641	4.6795
5.5769	4.6923
5.5897	4.6923
5.6026	4.7051
5.6154	4.7051
5.6282	4.7051
5.6410	4.7179
5.6538	4.7179
5.6667	4.7308
5.6795	4.7308
5.6923	4.7436
5.7051	4.7436
5.7179	4.7564
5.7308	4.7564
5.7436	4.7692
5.7564	4.7692
5.7692	4.7821
5.7821	4.7821
5.7949	4.7949
5.8077	4.8077
5.8205	4.8077
5.8333	4.8077
5.8462	4.8205
5.8590	4.8205
5.8718	4.8333
5.8846	4.8333
5.8974	4.8462
5.9103	4.8590
5.9231	4.8590
5.9359	4.8718
5.9487	4.8718
5.9615	4.8718
5.9744	4.8846
5.9872	4.8974
6.0000	4.8974
6.0128	4.8974
6.0256	4.9103
6.0385	4.9231
6.0513	4.9231
6.0641	4.9231
6.0769	4.9359
6.0897	4.9487
6.1026	4.9615
6.1154	4.9615
6.1282	4.9744
6.1410	4.9744
6.1538	4.9872
6.1667	4.9872
6.1795	5.0000
6.1923	5.0000
6.2051	5.0128
6.2179	5.0256
6.2308	5.0256
6.2436	5.0385
6.2564	5.0385
6.2692	5.0513
6.2820	5.0513
6.2949	5.0641
6.3077	5.0769
6.3205	5.0769
6.3333	5.0897
6.3462	5.0897
6.3590	5.1026
6.3718	5.1154
6.3846	5.1154
6.3974	5.1282
6.4103	5.1282
6.4231	5.1410
6.4359	5.1410
6.4487	5.1538
6.4615	5.1667
6.4744	5.1667
6.4872	5.1795
6.5000	5.1923
6.5128	5.1923
6.5256	5.2051
6.5385	5.2179
6.5513	5.2179
6.5641	5.2308
6.5769	5.2436
6.5897	5.2436
6.6026	5.2564
6.6154	5.2564
6.6282	5.2692
6.6410	5.2821
6.6538	5.2821
6.6667	5.2949
6.6795	5.3077
6.6923	5.3077
6.7051	5.3205
6.7179	5.3333
6.7308	5.3333
6.7436	5.3462
6.7564	5.3590
6.7692	5.3590
6.7820	5.3718
6.7949	5.3846
6.8077	5.3846
6.8205	5.3974
6.8333	5.4103
6.8462	5.4231
6.8590	5.4231
6.8718	5.4359
6.8846	5.4487
6.8974	5.4487
6.9103	5.4615
6.9231	5.4744
6.9359	5.4744
6.9487	5.4872
6.9615	5.5000
6.9744	5.5128
6.9872	5.5128
7.0000	5.5256
7.0128	5.5385
7.0256	5.5513
7.0385	5.5513
7.0513	5.5641
7.0641	5.5769
7.0769	5.5897
7.0897	5.5897
7.1026	5.6026
7.1154	5.6154
7.1282	5.6282
7.1410	5.6410
7.1538	5.6410
7.1667	5.6538
7.1795	5.6667
7.1923	5.6795
7.2051	5.6795
7.2179	5.6923
7.2308	5.7051
7.2436	5.7179
7.2564	5.7308
7.2692	5.7308
7.2820	5.7436
7.2949	5.7564
7.3077	5.7692
7.3205	5.7821
7.3333	5.7949
7.3462	5.8077
7.3590	5.8077
7.3718	5.8205
7.3846	5.8333
7.3974	5.8462
7.4103	5.8590
7.4231	5.8718
7.4359	5.8718
7.4487	5.8846
7.4615	5.8974
7.4744	5.9103
7.4872	5.9231
7.5000	5.9359
7.5128	5.9487
7.5256	5.9615
7.5385	5.9615
7.5513	5.9744
7.5641	5.9872
7.5769	6.0000
7.5897	6.0128
7.6026	6.0256
7.6154	6.0385
7.6282	6.0513
7.6410	6.0641
7.6538	6.0641
7.6667	6.0769
7.6795	6.0897
7.6923	6.1026
7.7051	6.1154
7.7179	6.1282
7.7308	6.1410
7.7436	6.1538
7.7564	6.1667
7.7692	6.1795
7.7820	6.1923
7.7949	6.2051
7.8077	6.2179
7.8205	6.2308
7.8333	6.2436
7.8462	6.2564
7.8590	6.2692
7.8718	6.2820
7.8846	6.2949
7.8974	6.3077
7.9103	6.3205
7.9231	6.3333
7.9359	6.3462
7.9487	6.3590
7.9615	6.3718
7.9744	6.3846
7.9872	6.3974
8.0000	6.4103
8.0128	6.4231
8.0256	6.4359
8.0385	6.4487
8.0513	6.4615
8.0641	6.4744
8.0769	6.4872
8.0897	6.5000
8.1026	6.5128
8.1154	6.5256
8.1282	6.5385
8.1410	6.5513
8.1538	6.5641
8.1667	6.5769
8.1795	6.5897
8.1923	6.6026
8.2051	6.6154
8.2179	6.6282
8.2308	6.6410
8.2436	6.6538
8.2564	6.6667
8.2692	6.6795
8.2692	6.6923
8.2820	6.7051
8.2949	6.7179
8.3077	6.7308
8.3205	6.7436
8.3333	6.7564
8.3462	6.7692
8.3590	6.7820
8.3590	6.7949
8.3718	6.8077
8.3846	6.8205
8.3974	6.8333
8.4103	6.8462
8.4231	6.8590
8.4231	6.8718
8.4359	6.8846
8.4487	6.8974
8.4615	6.9103
8.4744	6.9231
8.4744	6.9359
8.4872	6.9487
8.5000	6.9615
8.5128	6.9744
8.5128	6.9872
8.5256	7.0000
8.5385	7.0128
8.5513	7.0256
8.5641	7.0385
8.5641	7.0513
8.5769	7.0641
8.5897	7.0769
8.6026	7.0897
8.6154	7.1026
8.6154	7.1154
8.6282	7.1282
8.6410	7.1410
8.6410	7.1538
8.6538	7.1667
8.6667	7.1795
8.6795	7.1923
8.6795	7.2051
8.6923	7.2179
8.7051	7.2308
8.7179	7.2436
8.7179	7.2564
8.7308	7.2692
8.7436	7.2820
8.7436	7.2949
8.7564	7.3077
8.7692	7.3205
8.7820	7.3333
8.7949	7.3462
8.7949	7.3590
8.8077	7.3718
8.8077	7.3846
8.8205	7.3974
8.8205	7.4103
8.8333	7.4231
8.8462	7.4359
8.8462	7.4487
8.8590	7.4615
8.8718	7.4744
8.8718	7.4872
8.8846	7.5000
8.8974	7.5128
8.9103	7.5256
8.9103	7.5385
8.9231	7.5513
8.9359	7.5641
8.9487	7.5769
8.9487	7.5897
8.9615	7.6026
8.9744	7.6154
8.9872	7.6282
9.0000	7.6410
9.0128	7.6538
9.0256	7.6667
9.0385	7.6795
9.0385	7.6923
9.0513	7.7051
9.0641	7.7179
9.0769	7.7308
9.0897	7.7436
9.1026	7.7564
9.1154	7.7692
9.1282	7.7820
9.1410	7.7949
9.1538	7.8077
9.1667	7.8205
9.1795	7.8333
9.1923	7.8462
9.2051	7.8590
9.2179	7.8718
9.2308	7.8846
9.2436	7.8974
9.2564	7.9103
9.2692	7.9103
9.2820	7.9231
9.2949	7.9359
9.3077	7.9487
9.3205	7.9487
9.3333	7.9615
9.3462	7.9744
9.3590	7.9872
9.3718	7.9872
9.3846	8.0000
9.3974	8.0128
9.4103	8.0128
9.4231	8.0256
9.4359	8.0385
9.4487	8.0385
9.4615	8.0513
9.4744	8.0513
9.4872	8.0641
9.5000	8.0769
9.5128	8.0769
9.5256	8.0897
9.5385	8.0897
9.5513	8.1026
9.5641	8.1026
9.5769	8.1154
9.5897	8.1154
9.6026	8.1282
9.6154	8.1282
9.6282	8.1410
9.6410	8.1410
9.6538	8.1538
9.6667	8.1538
9.6795	8.1667
9.6923	8.1667
9.7051	8.1795
9.7179	8.1795
9.7308	8.1795
9.7436	8.1923
9.7564	8.1923
9.7692	8.1923
9.7820	8.2051
9.7949	8.2051
9.8077	8.2179
9.8205	8.2179
9.8333	8.2179
9.8462	8.2308
9.8590	8.2308
9.8718	8.2308
9.8846	8.2436
9.8974	8.2436
9.9103	8.2436
9.9231	8.2564
9.9359	8.2564
9.9487	8.2564
9.9615	8.2692
9.9744	8.2692
9.9872	8.2692
10.0000	8.2692
10.0128	8.2820
10.0256	8.2820
10.0385	8.2820
10.0513	8.2820
10.0641	8.2949
10.0769	8.2949
10.0897	8.2949
10.1026	8.2949
10.1154	8.3077
10.1282	8.3077
10.1410	8.3077
10.1538	8.3077
10.1667	8.3077
10.1795	8.3077
10.1923	8.3205
10.2051	8.3205
10.2179	8.3205
10.2308	8.3205
10.2436	8.3205
10.2564	8.3205
10.2692	8.3205
10.2820	8.3333
10.2949	8.3333
10.3077	8.3333
10.3205	8.3333
10.3333	8.3333
10.3462	8.3333
10.3590	8.3333
10.3718	8.3333
10.3846	8.3333
10.3974	8.3333
10.4103	8.3333
10.4231	8.3462
10.4359	8.3462
10.4487	8.3462
10.4615	8.3462
10.4744	8.3462
10.4872	8.3462
10.5000	8.3462
10.5128	8.3462
10.5256	8.3462
10.5385	8.3462
10.5513	8.3462
10.5641	8.3462
10.5769	8.3462
10.5897	8.3462
10.6026	8.3462
10.6154	8.3333
10.6282	8.3333
10.6410	8.3333
10.6538	8.3333
10.6667	8.3333
10.6795	8.3333
10.6923	8.3333
10.7051	8.3333
10.7179	8.3333
10.7308	8.3333
10.7436	8.3333
10.7564	8.3205
10.7692	8.3205
10.7820	8.3205
10.7949	8.3205
10.8077	8.3205
10.8205	8.3205
10.8333	8.3205
10.8462	8.3077
10.8590	8.3077
10.8718	8.3077
10.8846	8.3077
10.8974	8.3077
10.9103	8.3077
10.9231	8.2949
10.9359	8.2949
10.9487	8.2949
10.9615	8.2949
10.9744	8.2820
10.9872	8.2820
11.0000	8.2820
11.0128	8.2820
11.0256	8.2692
11.0385	8.2692
11.0513	8.2692
11.0641	8.2692
11.0769	8.2564
11.0897	8.2564
11.1026	8.2564
11.1154	8.2436
11.1282	8.2436
11.1410	8.2436
11.1538	8.2308
11.1667	8.2308
11.1795	8.2308
11.1923	8.2179
11.2051	8.2179
11.2179	8.2179
11.2308	8.2051
11.2436	8.2051
11.2564	8.2051
11.2692	8.1923
11.2820	8.1923
11.2949	8.1795
11.3077	8.1795
11.3205	8.1667
11.3333	8.1667
11.3462	8.1667
11.3590	8.1538
11.3718	8.1538
11.3846	8.1410
11.3974	8.1410
11.4103	8.1282
11.4231	8.1282
11.4359	8.1154
11.4487	8.1154
11.4615	8.1026
11.4744	8.1026
11.4872	8.0897
11.5000	8.0769
11.5128	8.0641
11.5256	8.0641
11.5385	8.0513
11.5513	8.0385
11.5641	8.0385
11.5769	8.0256
11.5897	8.0256
11.6026	8.0128
11.6154	8.0000
11.6282	8.0000
11.6410	7.9872
11.6538	7.9744
11.6667	7.9615
11.6795	7.9615
11.6923	7.9487
11.7051	7.9359
11.7179	7.9231
11.7308	7.9231
11.7436	7.9103
11.7564	7.8974
11.7692	7.8846
11.7820	7.8718
11.7949	7.8718
11.8077	7.8590
11.8205	7.8462
11.8333	7.8333
11.8462	7.8205
11.8590	7.8077
11.8718	7.7949
11.8846	7.7820
11.8974	7.7692
11.9103	7.7564
11.9231	7.7436
11.9359	7.7308
11.9487	7.7179
11.9615	7.7051
11.9744	7.6923
11.9872	7.6795
12.0000	7.6667
12.0128	7.6538
12.0256	7.6410
12.0385	7.6282
12.0513	7.6154
12.0641	7.6026
12.0769	7.5897
12.0897	7.5769
12.0897	7.5641
12.1026	7.5513
12.1154	7.5385
12.1282	7.5256
12.1282	7.5128
12.1410	7.5000
12.1538	7.4872
12.1538	7.4744
12.1667	7.4615
12.1795	7.4487
12.1795	7.4359
12.1923	7.4231
12.2051	7.4103
12.2051	7.3974
12.2179	7.3846
12.2308	7.3718
12.2308	7.3590
12.2436	7.3462
12.2436	7.3333
12.2564	7.3205
12.2564	7.3077
12.2692	7.2949
12.2692	7.2820
12.2820	7.2692
12.2820	7.2564
12.2949	7.2436
12.2949	7.2308
12.3077	7.2179
12.3077	7.2051
12.3205	7.1923
12.3205	7.1795
12.3333	7.1667
12.3333	7.1538
12.3462	7.1410
12.3462	7.1282
12.3462	7.1154
12.3590	7.1026
12.3590	7.0897
12.3590	7.0769
12.3718	7.0641
12.3718	7.0513
12.3846	7.0385
12.3846	7.0256
12.3846	7.0128
12.3974	7.0000
12.3974	6.9872
12.3974	6.9744
12.4103	6.9615
12.4103	6.9487
12.4103	6.9359
12.4231	6.9231
12.4231	6.9103
12.4231	6.8974
12.4231	6.8846
12.4359	6.8718
12.4359	6.8590
12.4359	6.8462
12.4487	6.8333
12.4487	6.8205
12.4487	6.8077
12.4487	6.7949
12.4487	6.7820
12.4615	6.7692
12.4615	6.7564
12.4615	6.7436
12.4615	6.7308
12.4744	6.7179
12.4744	6.7051
12.4744	6.6923
12.4744	6.6795
12.4744	6.6667
12.4744	6.6538
12.4872	6.6410
12.4872	6.6282
12.4872	6.6154
12.4872	6.6026
12.4872	6.5897
12.4872	6.5769
12.4872	6.5641
12.4872	6.5513
12.5000	6.5385
12.5000	6.5256
12.5000	6.5128
12.5000	6.5000
12.5000	6.4872
12.5000	6.4744
12.5000	6.4615
12.5000	6.4487
12.5000	6.4359
12.5000	6.4231
12.5000	6.4103
12.5000	6.3974
12.5000	6.3846
12.5000	6.3718
12.5000	6.3590
12.5000	6.3462
12.5000	6.3333
12.5000	6.3205
12.5000	6.3077
12.5000	6.2949
12.5000	6.2820
12.5000	6.2692
12.5000	6.2564
12.5000	6.2436
12.5000	6.2308
12.5000	6.2179
12.5000	6.2051
12.5000	6.1923
12.5000	6.1795
12.5000	6.1667
12.5000	6.1538
12.4872	6.1410
12.4872	6.1282
12.4872	6.1154
12.4872	6.1026
12.4872	6.0897
12.4872	6.0769
12.4872	6.0641
12.4872	6.0513
12.4744	6.0385
12.4744	6.0256
12.4744	6.0128
12.4744	6.0000
12.4744	5.9872
12.4744	5.9744
12.4615	5.9615
12.4615	5.9487
12.4615	5.9359
12.4615	5.9231
12.4615	5.9103
12.4487	5.8974
12.4487	5.8846
12.4487	5.8718
12.4487	5.8590
12.4359	5.8462
12.4359	5.8333
12.4359	5.8205
12.4359	5.8077
12.4231	5.7949
12.4231	5.7821
12.4231	5.7692
12.4103	5.7564
12.4103	5.7436
12.4103	5.7308
12.3974	5.7179
12.3974	5.7051
12.3974	5.6923
12.3846	5.6795
12.3846	5.6667
12.3846	5.6538
12.3718	5.6410
12.3718	5.6282
12.3718	5.6154
12.3590	5.6026
12.3590	5.5897
12.3462	5.5769
12.3462	5.5641
12.3333	5.5513
12.3333	5.5385
12.3333	5.5256
12.3205	5.5128
12.3205	5.5000
12.3077	5.4872
12.3077	5.4744
12.2949	5.4615
12.2949	5.4487
12.2820	5.4359
12.2820	5.4231
12.2692	5.4103
12.2692	5.3974
12.2564	5.3846
12.2564	5.3718
12.2436	5.3590
12.2308	5.3462
12.2179	5.3333
12.2179	5.3205
12.2051	5.3077
12.2051	5.2949
12.1923	5.2821
12.1795	5.2692
12.1795	5.2564
12.1667	5.2436
12.1538	5.2308
12.1538	5.2179
12.1410	5.2051
12.1282	5.1923
12.1154	5.1795
12.1154	5.1667
12.1026	5.1538
12.0897	5.1410
12.0769	5.1282
12.0769	5.1154
12.0641	5.1026
12.0513	5.0897
12.0385	5.0769
12.0256	5.0641
12.0128	5.0513
12.0128	5.0385
12.0000	5.0256
11.9872	5.0128
11.9744	5.0000
11.9615	4.9872
11.9487	4.9744
11.9359	4.9615
11.9231	4.9487
11.9103	4.9359
11.8974	4.9231
11.8846	4.9103
11.8718	4.8974
11.8590	4.8846
11.8462	4.8718
11.8333	4.8590
11.8205	4.8462
11.8077	4.8333
11.7949	4.8205
11.7820	4.8077
11.7692	4.7949
11.7564	4.7821
11.7436	4.7692
11.7308	4.7564
11.7179	4.7436
11.7051	4.7308
11.6923	4.7179
11.6795	4.7051
11.6667	4.6923
11.6538	4.6795
11.6410	4.6667
11.6282	4.6538
11.6154	4.6410
11.6026	4.6282
11.5897	4.6154
11.5769	4.6026
11.5641	4.5897
11.5513	4.5769
11.5385	4.5641
11.5256	4.5513
11.5128	4.5385
11.5000	4.5256
11.4872	4.5128
11.4744	4.5000
11.4615	4.4872
11.4487	4.4744
11.4359	4.4615
11.4231	4.4487
11.4103	4.4359
11.3974	4.4231
11.3846	4.4103
11.3718	4.3974
11.3590	4.3846
11.3462	4.3718
11.3333	4.3590
11.3205	4.3462
11.3077	4.3333
11.2949	4.3205
11.2820	4.3077
11.2692	4.2949
11.2564	4.2821
11.2436	4.2692
11.2308	4.2564
11.2179	4.2436
11.2051	4.2308
11.1923	4.2179
11.1795	4.2051
11.1667	4.1923
11.1538	4.1795
11.1410	4.1667
11.1282	4.1538
11.1154	4.1410
11.1026	4.1282
11.0897	4.1154
11.0769	4.1026
11.0641	4.0897
11.0513	4.0769
11.0385	4.0641
11.0256	4.0513
11.0128	4.0385
11.0000	4.0256
10.9872	4.0128
10.9744	4.0000
10.9615	3.9872
10.9487	3.9744
10.9359	3.9615
10.9231	3.9487
10.9103	3.9359
10.8974	3.9231
10.8846	3.9103
10.8718	3.8974
10.8590	3.8846
10.8462	3.8718
10.8333	3.8590
10.8205	3.8462
10.8077	3.8333
10.7949	3.8205
10.7820	3.8077
10.7692	3.7949
10.7564	3.7821
10.7436	3.7692
10.7308	3.7564
10.7179	3.7436
10.7051	3.7308
10.6923	3.7179
10.6795	3.7051
10.6667	3.6923
10.6538	3.6795
10.6410	3.6667
10.6282	3.6538
10.6154	3.6410
10.6026	3.6282
10.5897	3.6154
10.5769	3.6026
10.5641	3.5897
10.5513	3.5769
10.5385	3.5641
10.5256	3.5513
10.5128	3.5385
10.5000	3.5256
10.4872	3.5128
10.4744	3.5000
10.4615	3.4872
10.4487	3.4744
10.4359	3.4615
10.4231	3.4487
10.4103	3.4359
10.3974	3.4231
10.3846	3.4103
10.3718	3.3974
10.3590	3.3846
10.3462	3.3718
10.3333	3.3590
10.3205	3.3462
10.3077	3.3333
10.2949	3.3205
10.2820	3.3077
10.2692	3.2949
10.2564	3.2821
10.2436	3.2692
10.2308	3.2564
10.2179	3.2436
10.2051	3.2308
10.1923	3.2179
10.1795	3.2051
10.1667	3.1923
10.1538	3.1795
10.1410	3.1667
10.1282	3.1538
10.1154	3.1410
10.1026	3.1282
10.0897	3.1154
10.0769	3.1026
10.0641	3.0897
10.0513	3.0769
10.0385	3.0641
10.0256	3.0513
10.0128	3.0385
10.0000	3.0256
9.9872	3.0128
9.9744	3.0000
9.9615	2.9872
9.9487	2.9744
9.9359	2.9615
9.9231	2.9487
9.9103	2.9359
9.8974	2.9231
9.8846	2.9103
9.8718	2.8974
9.8590	2.8846
9.8462	2.8718
9.8333	2.8590
9.8205	2.8462
9.8077	2.8333
9.7949	2.8205
9.7820	2.8077
9.7692	2.7949
9.7564	2.7821
9.7436	2.7692
9.7308	2.7564
9.7179	2.7436
9.7051	2.7308
9.6923	2.7179
9.6795	2.7051
9.6667	2.6923
9.6538	2.6795
9.6410	2.6667
9.6282	2.6538
9.6154	2.6410
9.6026	2.6282
9.5897	2.6154
9.5769	2.6026
9.5641	2.5897
9.5513	2.5769
9.5385	2.5641
9.5256	2.5513
9.5128	2.5385
9.5000	2.5256
9.4872	2.5128
9.4744	2.5000
9.4615	2.4872
9.4487	2.4744
9.4359	2.4615
9.4231	2.4487
9.4103	2.4359
9.3974	2.4231
9.3846	2.4103
9.3718	2.3974
9.3590	2.3846
9.3462	2.3718
9.3333	2.3590
9.3205	2.3462
9.3077	2.3333
9.2949	2.3205
9.2820	2.3077
9.2692	2.2949
9.2564	2.2821
9.2436	2.2692
9.2308	2.2564
9.2179	2.2436
9.2051	2.2308
9.1923	2.2179
9.1795	2.2051
9.1667	2.1923
9.1538	2.1795
9.1410	2.1667
9.1282	2.1538
9.1154	2.1410
9.1026	2.1282
9.0897	2.1154
9.0769	2.1026
9.0641	2.0897
9.0513	2.0769
9.0385	2.0641
9.0256	2.0513
9.0128	2.0385
9.0000	2.0256
8.9872	2.0128
8.9744	2.0000
8.9615	1.9872
8.9487	1.9744
8.9359	1.9615
8.9231	1.9487
8.9103	1.9359
8.8974	1.9231
8.8846	1.9103
8.8718	1.8974
8.8590	1.8846
8.8462	1.8718
8.8333	1.8590
8.8205	1.8462
8.8077	1.8333
8.7949	1.8205
8.7820	1.8077
8.7692	1.7949
8.7564	1.7821
8.7436	1.7692
8.7308	1.7564
8.7179	1.7436
8.7051	1.7308
8.6923	1.7179
8.6795	1.7051
8.6667	1.6923
8.6538	1.6795
8.6410	1.6667
8.6282	1.6538
8.6154	1.6410
8.6026	1.6282
8.5897	1.6154
8.5769	1.6026
8.5641	1.5897
8.5513	1.5769
8.5385	1.5641
8.5256	1.5513
8.5128	1.5385
8.5000	1.5256
8.4872	1.5128
8.4744	1.5000
8.4615	1.4872
8.4487	1.4744
8.4359	1.4615
8.4231	1.4487
8.4103	1.4359
8.3974	1.4231
8.3846	1.4103
8.3718	1.3974
8.3590	1.3846
8.3462	1.3718
8.3333	1.3590
8.3205	1.3462
8.3077	1.3333
8.2949	1.3205
8.2820	1.3077
8.2692	1.2949
8.2564	1.2821
8.2436	1.2692
8.2308	1.2564
8.2179	1.2436
